date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:51:39	4623/4623	---MCZ	200	added ('OK')	text/css	etag:W/%22a5751a065a1c7de997f17a0f903ee683%22	https://r.mobirisesite.com/718031/assets/bootstrap/css/bootstrap-reboot.min.css?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/bootstrap/css/bootstrap-reboot.mina704.css	(from https://718031.mobirisesite.com/gallery.html)
17:51:39	335/335	---MCZ	200	added ('OK')	text/css	etag:W/%22b80225d900588f8298b80d0a248eb1ea%22	https://r.mobirisesite.com/718031/assets/parallax/jarallax.css?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/parallax/jarallaxa704.css	(from https://718031.mobirisesite.com/gallery.html)
17:51:40	7945/7945	---MCZ	200	added ('OK')	text/css	etag:W/%2255bf276f73ef7c88f98c8a79e9a42488%22	https://r.mobirisesite.com/718031/assets/dropdown/css/style.css?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/dropdown/css/stylea704.css	(from https://718031.mobirisesite.com/gallery.html)
17:51:41	99437/99437	---MCZ	200	added ('OK')	text/css	etag:W/%2208617e3d544dde0b1097c07962037f32%22	https://r.mobirisesite.com/718031/assets/animatecss/animate.css?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/animatecss/animatea704.css	(from https://718031.mobirisesite.com/gallery.html)
17:51:42	16463/16463	---MCZ	200	added ('OK')	text/css	etag:W/%221de5025d951167f55bd7eec0480d3562%22	https://r.mobirisesite.com/718031/assets/socicon/css/styles.css?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/socicon/css/stylesa704.css	(from https://718031.mobirisesite.com/gallery.html)
17:51:42	14741/14741	---MCZ	200	added ('OK')	text/css	etag:W/%2204685011f1773c1291c6534634b3a2c3%22	https://r.mobirisesite.com/718031/assets/theme/css/style.css?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/theme/css/stylea704.css	(from https://718031.mobirisesite.com/gallery.html)
17:51:42	10116/10116	---MCZ	200	added ('OK')	text/css	etag:W/%222b7b92d830e57a544841fccc6a155b2a%22	https://r.mobirisesite.com/718031/assets/gallery/style.css?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/gallery/stylea704.css	(from https://718031.mobirisesite.com/gallery.html)
17:51:43	92669/92669	---MCZ	200	added ('OK')	text/css	etag:W/%2293d71553def943f8d27fffb21bf3055f%22	https://r.mobirisesite.com/718031/assets/css/mbr-additional.css?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/css/mbr-additionala704.css	(from https://718031.mobirisesite.com/gallery.html)
17:51:44	313152/313152	---M--	200	added ('OK')	image/jpeg	etag:%22d3c404569cd20463ac6fedf95db77e7b%22	https://r.mobirisesite.com/718031/assets/images/gallery01.jpg?rnd=1727007102022	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/images/gallery01b0a1.jpg	(from https://718031.mobirisesite.com/gallery.html)
17:51:45	177244/177244	---M--	200	added ('OK')	image/jpeg	etag:%223681517689876726a215f3ae4adaa856%22	https://r.mobirisesite.com/718031/assets/images/gallery02.jpg?rnd=1727007102022	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/images/gallery02b0a1.jpg	(from https://718031.mobirisesite.com/gallery.html)
17:51:46	112147/112147	---M--	200	added ('OK')	image/jpeg	etag:%22af82eb56fcfdfb51470a8644b071b403%22	https://r.mobirisesite.com/718031/assets/images/gallery04.jpg?rnd=1727007102022	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/images/gallery04b0a1.jpg	(from https://718031.mobirisesite.com/gallery.html)
17:51:47	85204/85204	---M--	200	added ('OK')	image/jpeg	etag:%22c45d8ef9ac8f07003d74af330af6601c%22	https://r.mobirisesite.com/718031/assets/images/gallery10.jpg?rnd=1727007102022	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/images/gallery10b0a1.jpg	(from https://718031.mobirisesite.com/gallery.html)
17:51:48	124705/124705	---M--	200	added ('OK')	image/jpeg	etag:%222467414ba290cc2cff64613cf637561a%22	https://r.mobirisesite.com/718031/assets/images/gallery05.jpg?rnd=1727007102022	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/images/gallery05b0a1.jpg	(from https://718031.mobirisesite.com/gallery.html)
17:51:49	92449/92449	---M--	200	added ('OK')	image/jpeg	etag:%220aac4986c353cd272d0e4c52c08a0f72%22	https://r.mobirisesite.com/718031/assets/images/gallery06.jpg?rnd=1727007102022	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/images/gallery06b0a1.jpg	(from https://718031.mobirisesite.com/gallery.html)
17:51:49	38933/38933	---M--	200	added ('OK')	image/jpeg	etag:%224370aa754d329a41551486794ec01469%22	https://r.mobirisesite.com/718031/assets/images/gallery07.jpg?rnd=1727007102022	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/images/gallery07b0a1.jpg	(from https://718031.mobirisesite.com/gallery.html)
17:51:50	44152/44152	---M--	200	added ('OK')	image/jpeg	etag:%226ebd568926dad48b6e8ad81406047466%22	https://r.mobirisesite.com/718031/assets/images/photo-1579041925709-798d7d0fed1d.jpeg	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/images/photo-1579041925709-798d7d0fed1d.jpg	(from https://718031.mobirisesite.com/gallery.html)
17:51:50	172641/172641	---M--	200	added ('OK')	image/jpeg	etag:%2212987268c9654a109dd374bed80b15e3%22	https://r.mobirisesite.com/718031/assets/images/photo-1617184003108-692a95e2d496.jpeg	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/images/photo-1617184003108-692a95e2d496.jpg	(from https://718031.mobirisesite.com/gallery.html)
17:51:50	151826/151826	---M--	200	added ('OK')	image/jpeg	etag:%22da9706c1593036029e9e14d97d8eeb37%22	https://r.mobirisesite.com/718031/assets/images/photo-1622278803442-eea858da4b17.jpeg	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/images/photo-1622278803442-eea858da4b17.jpg	(from https://718031.mobirisesite.com/gallery.html)
17:51:51	221738/221738	---M--	200	added ('OK')	image/jpeg	etag:%22a32267a53135977924765bbefbf11a2a%22	https://r.mobirisesite.com/718031/assets/images/photo-1590906424086-3dbc808fd54b.jpeg	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/images/photo-1590906424086-3dbc808fd54b.jpg	(from https://718031.mobirisesite.com/gallery.html)
17:51:51	261631/261631	---M--	200	added ('OK')	image/jpeg	etag:%22cd1a48763ee642496883788f3ab42e42%22	https://r.mobirisesite.com/718031/assets/images/photo-1492684223066-81342ee5ff30.jpeg	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/images/photo-1492684223066-81342ee5ff30.jpg	(from https://718031.mobirisesite.com/gallery.html)
17:51:52	31937/31937	---M--	200	added ('OK')	image/jpeg	etag:%22bc6bab0d7442cb3e01b4de09a5d5924f%22	https://r.mobirisesite.com/718031/assets/images/photo-1658335786123-b4b2b56a8c1d.jpeg	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/images/photo-1658335786123-b4b2b56a8c1d.jpg	(from https://718031.mobirisesite.com/gallery.html)
17:51:52	62836/62836	---M--	200	added ('OK')	image/jpeg	etag:%22e074b495249ae97c7190af5b2a2f1b03%22	https://r.mobirisesite.com/718031/assets/images/photo-1598992616139-5ed3d0fa4eeb.jpeg	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/images/photo-1598992616139-5ed3d0fa4eeb.jpg	(from https://718031.mobirisesite.com/gallery.html)
17:51:53	42283/42283	---M--	200	added ('OK')	image/jpeg	etag:%221e33d2e387d8cbb0422ae2f7585b4511%22	https://r.mobirisesite.com/718031/assets/images/photo-1621624666561-84d0107001dc.jpeg	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/images/photo-1621624666561-84d0107001dc.jpg	(from https://718031.mobirisesite.com/gallery.html)
17:51:53	71798/71798	---M--	200	added ('OK')	image/jpeg	etag:%2294192c3c008628e807c5edd3ebf1b962%22	https://r.mobirisesite.com/718031/assets/images/photo-1592669546196-bb70d4f16dd7.jpeg	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/images/photo-1592669546196-bb70d4f16dd7.jpg	(from https://718031.mobirisesite.com/gallery.html)
17:51:54	45377/45377	---M--	200	added ('OK')	image/jpeg	etag:%22f89430555bf7ded645308806ad4ea6f2%22	https://r.mobirisesite.com/718031/assets/images/gallery13.jpg?rnd=1727007102023	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/images/gallery13b6c3.jpg	(from https://718031.mobirisesite.com/gallery.html)
17:51:55	46259/46259	---M--	200	added ('OK')	image/jpeg	etag:%22591ce1b4ce589b6e871c9dd0ec971843%22	https://r.mobirisesite.com/718031/assets/images/gallery08.jpg?rnd=1727007102023	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/images/gallery08b6c3.jpg	(from https://718031.mobirisesite.com/gallery.html)
17:51:55	414/414	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Sep%202024%2012:21:47%20GMT	https://r.mobirisesite.com/app/themes/startm5/components/_images/gallery/gallery03.jpg?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/app/themes/startm5/components/_images/gallery/gallery03a704.jpg	(from https://718031.mobirisesite.com/gallery.html)
17:51:56	394/394	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Sep%202024%2012:21:47%20GMT	https://r.mobirisesite.com/app/themes/startm5/components/_images/gallery/gallery13.jpg?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/app/themes/startm5/components/_images/gallery/gallery13a704.jpg	(from https://718031.mobirisesite.com/gallery.html)
17:51:56	394/394	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Sep%202024%2012:21:48%20GMT	https://r.mobirisesite.com/app/themes/startm5/components/_images/gallery/gallery10.jpg?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/app/themes/startm5/components/_images/gallery/gallery10a704.jpg	(from https://718031.mobirisesite.com/gallery.html)
17:51:57	414/414	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Sep%202024%2012:21:49%20GMT	https://r.mobirisesite.com/app/themes/startm5/components/_images/gallery/gallery08.jpg?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/app/themes/startm5/components/_images/gallery/gallery08a704.jpg	(from https://718031.mobirisesite.com/gallery.html)
17:51:57	394/394	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Sep%202024%2012:21:49%20GMT	https://r.mobirisesite.com/app/themes/startm5/components/_images/gallery/gallery06.jpg?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/app/themes/startm5/components/_images/gallery/gallery06a704.jpg	(from https://718031.mobirisesite.com/gallery.html)
17:51:58	394/394	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Sep%202024%2012:21:50%20GMT	https://r.mobirisesite.com/app/themes/startm5/components/_images/gallery/gallery02.jpg?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/app/themes/startm5/components/_images/gallery/gallery02a704.jpg	(from https://718031.mobirisesite.com/gallery.html)
17:51:59	394/394	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Sep%202024%2012:21:50%20GMT	https://r.mobirisesite.com/app/themes/startm5/components/_images/gallery/gallery01.jpg?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/app/themes/startm5/components/_images/gallery/gallery01a704.jpg	(from https://718031.mobirisesite.com/gallery.html)
17:51:59	394/394	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Sep%202024%2012:21:51%20GMT	https://r.mobirisesite.com/app/themes/startm5/components/_images/gallery/gallery04.jpg?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/app/themes/startm5/components/_images/gallery/gallery04a704.jpg	(from https://718031.mobirisesite.com/gallery.html)
17:52:00	414/414	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Sep%202024%2012:21:51%20GMT	https://r.mobirisesite.com/app/themes/startm5/components/_images/gallery/gallery05.jpg?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/app/themes/startm5/components/_images/gallery/gallery05a704.jpg	(from https://718031.mobirisesite.com/gallery.html)
17:52:00	394/394	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Sep%202024%2012:21:52%20GMT	https://r.mobirisesite.com/app/themes/startm5/components/_images/gallery/gallery07.jpg?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/app/themes/startm5/components/_images/gallery/gallery07a704.jpg	(from https://718031.mobirisesite.com/gallery.html)
17:52:01	89519/89519	---MCZ	200	added ('OK')	application/javascript	etag:W/%22556cc5605b9240604c835a60fe5a09da%22	https://r.mobirisesite.com/718031/assets/web/assets/jquery/jquery.min.js?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/web/assets/jquery/jquery.mina704.js	(from https://718031.mobirisesite.com/gallery.html)
17:52:02	78922/78922	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dcacb8552bcc847669b9cad75eb845c1%22	https://r.mobirisesite.com/718031/assets/bootstrap/js/bootstrap.bundle.min.js?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/bootstrap/js/bootstrap.bundle.mina704.js	(from https://718031.mobirisesite.com/gallery.html)
17:52:02	15504/15504	---MCZ	200	added ('OK')	application/javascript	etag:W/%226d663afab2e110522a4d51bf9594f6b6%22	https://r.mobirisesite.com/718031/assets/parallax/jarallax.js?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/parallax/jarallaxa704.js	(from https://718031.mobirisesite.com/gallery.html)
17:52:03	7476/7476	---MCZ	200	added ('OK')	application/javascript	etag:W/%226146aa61669d1a0abf9d8deab0e9450d%22	https://r.mobirisesite.com/718031/assets/smoothscroll/smooth-scroll.js?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/smoothscroll/smooth-scrolla704.js	(from https://718031.mobirisesite.com/gallery.html)
17:52:03	9888/9888	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f58f601418decb35a363c0edec056889%22	https://r.mobirisesite.com/718031/assets/ytplayer/index.js?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/ytplayer/indexa704.js	(from https://718031.mobirisesite.com/gallery.html)
17:52:04	2454/2454	---MCZ	200	added ('OK')	application/javascript	etag:W/%2290370ee0781c144539adb06c8e9e8b2a%22	https://r.mobirisesite.com/718031/assets/dropdown/js/navbar-dropdown.js?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/dropdown/js/navbar-dropdowna704.js	(from https://718031.mobirisesite.com/gallery.html)
17:52:04	3345/3345	---MCZ	200	added ('OK')	application/javascript	etag:W/%2226a4e208b9faca5e605cd387375a67c3%22	https://r.mobirisesite.com/718031/assets/scrollgallery/scroll-gallery.js?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/scrollgallery/scroll-gallerya704.js	(from https://718031.mobirisesite.com/gallery.html)
17:52:05	0/0	---M--	200	added ('OK')	application/javascript	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://r.mobirisesite.com/718031/assets/mbr-switch-arrow/mbr-switch-arrow.js?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/mbr-switch-arrow/mbr-switch-arrowa704.js	(from https://718031.mobirisesite.com/gallery.html)
17:52:05	19944/19944	---MCZ	200	added ('OK')	application/javascript	etag:W/%228ce340250b1e24435cf6eff58d338694%22	https://r.mobirisesite.com/718031/assets/vimeoplayer/player.js?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/vimeoplayer/playera704.js	(from https://718031.mobirisesite.com/gallery.html)
17:52:06	23845/23845	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a546fd22c1878015331b44e5d9f90bb7%22	https://r.mobirisesite.com/718031/assets/masonry/masonry.pkgd.min.js?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/masonry/masonry.pkgd.mina704.js	(from https://718031.mobirisesite.com/gallery.html)
17:52:06	5549/5549	---MCZ	200	added ('OK')	application/javascript	etag:W/%224ca7d8ce67697b5ca2cd80bc1c236f43%22	https://r.mobirisesite.com/718031/assets/imagesloaded/imagesloaded.pkgd.min.js?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/imagesloaded/imagesloaded.pkgd.mina704.js	(from https://718031.mobirisesite.com/gallery.html)
17:52:07	31941/31941	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a42307c546cd9f9b1f6638ac4cef3a49%22	https://r.mobirisesite.com/718031/assets/theme/js/script.js?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/theme/js/scripta704.js	(from https://718031.mobirisesite.com/gallery.html)
17:52:08	19798/19798	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ca4481a751aadacb32608e6e1aa5a6a3%22	https://r.mobirisesite.com/718031/assets/gallery/player.min.js?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/gallery/player.mina704.js	(from https://718031.mobirisesite.com/gallery.html)
17:52:08	9241/9241	---MCZ	200	added ('OK')	application/javascript	etag:W/%223a72603cb275d83533bfdcde78810202%22	https://r.mobirisesite.com/718031/assets/gallery/script.js?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/gallery/scripta704.js	(from https://718031.mobirisesite.com/gallery.html)
17:52:09	6208/6208	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e988d7059faa52a09d108a2bb8b94aa0%22	https://r.mobirisesite.com/718031/assets/formoid/formoid.min.js?rnd=1727007102012	C:/Users/Anu%20Rose/Downloads/techfest/r.mobirisesite.com/718031/assets/formoid/formoid.mina704.js	(from https://718031.mobirisesite.com/gallery.html)
17:52:09	267/267	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Sep%202024%2012:22:01%20GMT	https://r.mobirisesite.com/robots.txt		(from https://r.mobirisesite.com/718031/assets/web/assets/mobirise-icons2/mobirise2.css?rnd=1727007098590)
